plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
HART_S10.2_P1231_R3,2023,1,204.5,227.7693,Lentil,,,,,,1010,577.7307
HART_S10.2_P1231_R3,2024,2,202,250.7441863,Lentil,,,,,,261.76,-190.9841863
HART_S7_P2341_R2,2023,1,204.5,209.9862,Lentil,,,,,,713.482,298.9958
HART_S7_P2341_R2,2024,2,202,229.6281983,Lentil,,,,,,517.76,86.13180169
HART_S1.3_P3123_R1,2023,1,202,258.75835,Lentil,,,,,,1056.76,596.00165
HART_S1.3_P3123_R1,2024,2,193.5,242.3244,Lentil,,,,,,506.25,70.4256
HART_S9_P3412_R3,2023,1,202,246.75835,Lentil,,,,,,977.6,528.84165
HART_S9_P3412_R3,2024,2,202,220.6835143,Lentil,,,,,,314.36,-108.3235142
HART_S1.2_P1231_R2,2023,1,204.5,222.5193,Lentil,,,,,,1206,778.9807
HART_S1.2_P1231_R2,2024,2,202,202.6106741,Lentil,,,,,,701.76,297.1493259
HART_S4.3_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1339.5,912.4807
HART_S4.3_P1234_R3,2024,2,202,255.722505,Lentil,,,,,,762.24,304.517495
HART_S1.2_P3123_R3,2023,1,202,235.75835,Lentil,,,,,,1159.13,721.37165
HART_S1.2_P3123_R3,2024,2,193.5,242.3244,Lentil,,,,,,606,170.1756
HART_S1.2_P3123_R1,2023,1,202,235.75835,Lentil,,,,,,1294.27,856.51165
HART_S1.2_P3123_R1,2024,2,193.5,242.3244,Lentil,,,,,,28.5,-407.3244
HART_S9_P2341_R2,2023,1,213,236.5018,Lentil,,,,,,410.08,-39.4218
HART_S9_P2341_R2,2024,2,202,221.5951118,Lentil,,,,,,209.28,-214.3151118
HART_S1.3_P1231_R1,2023,1,204.5,222.5193,Lentil,,,,,,1152,724.9807
HART_S1.3_P1231_R1,2024,2,202,243.052,Lentil,,,,,,72.64,-372.412
HART_S4.1_P4123_R3,2023,1,202,209.25835,Lentil,,,,,,1003.4,592.14165
HART_S4.1_P4123_R3,2024,2,193.5,242.3244,Lentil,,,,,,497.25,61.4256
HART_S7_P3412_R3,2023,1,202,246.75835,Lentil,,,,,,1048,599.24165
HART_S7_P3412_R3,2024,2,202,214.9032939,Lentil,,,,,,505.18,88.2767061
HART_S4.1_P2341_R2,2023,1,202,225.25835,Lentil,,,,,,859.84,432.58165
HART_S4.1_P2341_R2,2024,2,210.5,254.7337181,Lentil,,,,,,60.72,-404.5137181
HART_S4.1_P4123_R2,2023,1,202,209.25835,Lentil,,,,,,930.61,519.35165
HART_S4.1_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,766.5,330.6756
HART_S5_P0000_R5,2023,1,204.5,222.5193,Lentil,,,,,,1233,805.9807
HART_S5_P0000_R5,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S5_P0000_R6,2023,1,204.5,222.5193,Lentil,,,,,,1546.5,1119.4807
HART_S5_P0000_R6,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S6_P3412_R3,2023,1,202,246.75835,Lentil,,,,,,826.88,378.12165
HART_S6_P3412_R3,2024,2,202,171.8577747,Lentil,,,,,,513.59,139.7322253
HART_S4.2_P2341_R2,2023,1,202,246.75835,Lentil,,,,,,758.08,309.32165
HART_S4.2_P2341_R2,2024,2,210.5,237.4248707,Lentil,,,,,,66,-381.9248707
HART_S4.2_P3412_R3,2023,1,213,236.5018,Lentil,,,,,,270.16,-179.3418
HART_S4.2_P3412_R3,2024,2,202,179.2822903,Lentil,,,,,,50.46,-330.8222903
HART_S5_P0000_R1,2023,1,204.5,222.5193,Lentil,,,,,,1376.25,949.2307
HART_S5_P0000_R1,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S1.1_P2312_R1,2023,1,202,246.75835,Lentil,,,,,,1064.64,615.88165
HART_S1.1_P2312_R1,2024,2,202,205.8544,Lentil,,,,,,197.78,-210.0744
HART_S9_P4123_R1,2023,1,202,235.75835,Lentil,,,,,,1073,635.24165
HART_S9_P4123_R1,2024,2,182.5,139.03,Lentil,,,,,,0,-321.53
HART_S4.3_P3412_R1,2023,1,213,249.5018,Lentil,,,,,,508.64,46.1382
HART_S4.3_P3412_R1,2024,2,202,205.277914,Lentil,,,,,,19.43,-387.847914
HART_S1.3_P2312_R1,2023,1,202,259.75835,Lentil,,,,,,1113.6,651.84165
HART_S1.3_P2312_R1,2024,2,202,230.8544,Lentil,,,,,,39.15,-393.7044
HART_S9_P4123_R3,2023,1,202,235.75835,Lentil,,,,,,1246.71,808.95165
HART_S9_P4123_R3,2024,2,182.5,139.03,Lentil,,,,,,0,-321.53
HART_S10.2_P3123_R3,2023,1,202,213.25835,Lentil,,,,,,1224.38,809.12165
HART_S10.2_P3123_R3,2024,2,191,226.4258412,Lentil,,,,,,229.27,-188.1558412
HART_S4.3_P2341_R2,2023,1,202,259.75835,Lentil,,,,,,833.6,371.84165
HART_S4.3_P2341_R2,2024,2,210.5,274.071721,Lentil,,,,,,21.12,-463.451721
HART_S3_P4123_R1,2023,1,202,235.75835,Lentil,,,,,,1000.21,562.45165
HART_S3_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,484.5,48.6756
HART_S7_P3412_R2,2023,1,202,246.75835,Lentil,,,,,,902.4,453.64165
HART_S7_P3412_R2,2024,2,202,214.9032939,Lentil,,,,,,212.28,-204.6232939
HART_S10.3_P2312_R1,2023,1,202,246.75835,Lentil,,,,,,895.68,446.92165
HART_S10.3_P2312_R1,2024,2,202,194.9781552,Lentil,,,,,,400.2,3.221844785
HART_S5_P0000_R3,2023,1,204.5,222.5193,Lentil,,,,,,1136.25,709.2307
HART_S5_P0000_R3,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S1.1_P3123_R2,2023,1,202,235.75835,Lentil,,,,,,1062.56,624.80165
HART_S1.1_P3123_R2,2024,2,193.5,242.3244,Lentil,,,,,,0,-435.8244
HART_S6_P2341_R1,2023,1,213,236.5018,Lentil,,,,,,440,-9.5018
HART_S6_P2341_R1,2024,2,202,189.6031516,Lentil,,,,,,218.24,-173.3631516
HART_S10.1_P2312_R1,2023,1,193.5,190.25835,Lentil,,,,,,832,448.24165
HART_S10.1_P2312_R1,2024,2,202,193.1668083,Lentil,,,,,,461.39,66.2231917
HART_S2.3_P0000_R2,2023,1,202,285.75835,Lentil,,,,,,1195.84,708.08165
HART_S2.3_P0000_R2,2024,2,202,182.7649921,Lentil,,,,,,215.615,-169.1499921
HART_S4.3_P4123_R2,2023,1,202,258.75835,Lentil,,,,,,978.17,517.41165
HART_S4.3_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,595.5,159.6756
HART_S4.1_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1312.5,885.4807
HART_S4.1_P1234_R3,2024,2,202,214.7594818,Lentil,,,,,,706.88,290.1205182
HART_S4.1_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,1201.5,774.4807
HART_S4.1_P1234_R1,2024,2,202,214.7594818,Lentil,,,,,,553.92,137.1605182
HART_S4.2_P4123_R3,2023,1,202,235.75835,Lentil,,,,,,1159.13,721.37165
HART_S4.2_P4123_R3,2024,2,193.5,242.3244,Lentil,,,,,,596.25,160.4256
HART_S7_P2341_R1,2023,1,204.5,209.9862,Lentil,,,,,,664.774,250.2878
HART_S7_P2341_R1,2024,2,202,229.6281983,Lentil,,,,,,628.16,196.5318017
HART_S7_P4123_R2,2023,1,202,235.75835,Lentil,,,,,,937.86,500.10165
HART_S7_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,582,146.1756
HART_S10.3_P3123_R2,2023,1,202,235.75835,Lentil,,,,,,945.4,507.64165
HART_S10.3_P3123_R2,2024,2,191,247.1269513,Lentil,,,,,,464.33,26.20304872
HART_S9_P3412_R1,2023,1,202,246.75835,Lentil,,,,,,1049.6,600.84165
HART_S9_P3412_R1,2024,2,202,220.6835143,Lentil,,,,,,116.29,-306.3935143
HART_S10.3_P1231_R1,2023,1,204.5,227.7693,Lentil,,,,,,1098.69,666.4207
HART_S10.3_P1231_R1,2024,2,202,232.1794759,Lentil,,,,,,294.4,-139.7794759
HART_S3_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1297.5,870.4807
HART_S3_P1234_R3,2024,2,202,216.2718824,Lentil,,,,,,367.68,-50.59188242
HART_S10.1_P2312_R2,2023,1,193.5,190.25835,Lentil,,,,,,899.2,515.44165
HART_S10.1_P2312_R2,2024,2,202,193.1668083,Lentil,,,,,,229.39,-165.7768083
HART_S4.2_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1443,1015.9807
HART_S4.2_P1234_R3,2024,2,202,223.8246765,Lentil,,,,,,641.92,216.0953235
HART_S9_P1234_R3,2023,1,204.5,235.9362,Lentil,,,,,,0,-440.4362
HART_S9_P1234_R3,2024,2,210.5,235.516,Lentil,,,,,,296.56,-149.456
HART_S10.3_P3123_R3,2023,1,202,235.75835,Lentil,,,,,,948.3,510.54165
HART_S10.3_P3123_R3,2024,2,191,247.1269513,Lentil,,,,,,610.7,172.5730487
HART_S8_P2341_R3,2023,1,202,246.75835,Lentil,,,,,,1094.08,645.32165
HART_S8_P2341_R3,2024,2,202,198.8489038,Lentil,,,,,,0,-400.8489038
HART_S8_P4123_R3,2023,1,202,246.75835,Lentil,,,,,,1115.2,666.44165
HART_S8_P4123_R3,2024,2,193.5,242.3244,Lentil,,,,,,515.25,79.4256
HART_S7_P3412_R1,2023,1,202,246.75835,Lentil,,,,,,1211.84,763.08165
HART_S7_P3412_R1,2024,2,202,214.9032939,Lentil,,,,,,70.76,-346.1432939
HART_S9_P2341_R1,2023,1,213,236.5018,Lentil,,,,,,693.44,243.9382
HART_S9_P2341_R1,2024,2,202,221.5951118,Lentil,,,,,,292.8,-130.7951118
HART_S10.2_P2312_R2,2023,1,202,218.75835,Lentil,,,,,,912.32,491.56165
HART_S10.2_P2312_R2,2024,2,202,181.9724503,Lentil,,,,,,323.35,-60.62245029
HART_S4.2_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,875.25,448.2307
HART_S4.2_P1234_R2,2024,2,202,223.8246765,Lentil,,,,,,440.96,15.1353235
HART_S10.2_P2312_R1,2023,1,202,218.75835,Lentil,,,,,,1208.64,787.88165
HART_S10.2_P2312_R1,2024,2,202,181.9724503,Lentil,,,,,,61.77,-322.2024503
HART_S10.2_P3123_R1,2023,1,202,213.25835,Lentil,,,,,,1283.83,868.57165
HART_S10.2_P3123_R1,2024,2,191,226.4258412,Lentil,,,,,,380.15,-37.27584117
HART_S4.3_P4123_R1,2023,1,202,258.75835,Lentil,,,,,,1261.5,800.74165
HART_S4.3_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,311.25,-124.5744
HART_S1.2_P1231_R1,2023,1,204.5,222.5193,Lentil,,,,,,927.75,500.7307
HART_S1.2_P1231_R1,2024,2,202,202.6106741,Lentil,,,,,,668.48,263.8693259
HART_S10.2_P1231_R2,2023,1,204.5,227.7693,Lentil,,,,,,986.69,554.4207
HART_S10.2_P1231_R2,2024,2,202,250.7441863,Lentil,,,,,,444.8,-7.94418625
HART_S1.2_P2312_R2,2023,1,202,246.75835,Lentil,,,,,,918.72,469.96165
HART_S1.2_P2312_R2,2024,2,202,180.7204495,Lentil,,,,,,147.9,-234.8204495
HART_S1.1_P1231_R2,2023,1,204.5,222.5193,Lentil,,,,,,989.25,562.2307
HART_S1.1_P1231_R2,2024,2,202,223.052,Lentil,,,,,,587.2,162.148
HART_S4.2_P2341_R1,2023,1,202,246.75835,Lentil,,,,,,805.76,357.00165
HART_S4.2_P2341_R1,2024,2,210.5,237.4248707,Lentil,,,,,,170.72,-277.2048707
HART_S6_P3412_R1,2023,1,202,246.75835,Lentil,,,,,,1149.76,701.00165
HART_S6_P3412_R1,2024,2,202,171.8577747,Lentil,,,,,,252.3,-121.5577747
HART_S8_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,1074.75,647.7307
HART_S8_P1234_R2,2024,2,202,214.2938734,Lentil,,,,,,677.12,260.8261266
HART_S1.3_P3123_R3,2023,1,202,258.75835,Lentil,,,,,,1211.04,750.28165
HART_S1.3_P3123_R3,2024,2,193.5,242.3244,Lentil,,,,,,417.75,-18.0744
HART_S1.2_P3123_R2,2023,1,202,235.75835,Lentil,,,,,,978.17,540.41165
HART_S1.2_P3123_R2,2024,2,193.5,242.3244,Lentil,,,,,,442.5,6.6756
HART_S6_P3412_R2,2023,1,202,246.75835,Lentil,,,,,,953.28,504.52165
HART_S6_P3412_R2,2024,2,202,171.8577747,Lentil,,,,,,290,-83.85777473
HART_S4.1_P2341_R1,2023,1,202,225.25835,Lentil,,,,,,876.16,448.90165
HART_S4.1_P2341_R1,2024,2,210.5,254.7337181,Lentil,,,,,,125.84,-339.3937181
HART_S2.2_P0000_R1,2023,1,202,264.25835,Lentil,,,,,,1154.56,688.30165
HART_S2.2_P0000_R1,2024,2,202,182.4172712,Lentil,,,,,,429.316,44.89872882
HART_S4.2_P4123_R1,2023,1,202,235.75835,Lentil,,,,,,973.53,535.77165
HART_S4.2_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,564.75,128.9256
HART_S1.1_P2312_R3,2023,1,202,246.75835,Lentil,,,,,,907.2,458.44165
HART_S1.1_P2312_R3,2024,2,202,205.8544,Lentil,,,,,,205.9,-201.9544
HART_S3_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,982.5,555.4807
HART_S3_P1234_R2,2024,2,202,216.2718824,Lentil,,,,,,544,125.7281176
HART_S4.3_P4123_R3,2023,1,202,258.75835,Lentil,,,,,,1111.57,650.81165
HART_S4.3_P4123_R3,2024,2,193.5,242.3244,Lentil,,,,,,916.5,480.6756
HART_S10.3_P1231_R3,2023,1,204.5,227.7693,Lentil,,,,,,1141.54,709.2707
HART_S10.3_P1231_R3,2024,2,202,232.1794759,Lentil,,,,,,356.8,-77.37947586
HART_S7_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1314,886.9807
HART_S7_P1234_R3,2024,2,193.5,229.7944,Lentil,,,,,,427.999,4.7046
HART_S10.3_P2312_R2,2023,1,202,246.75835,Lentil,,,,,,959.68,510.92165
HART_S10.3_P2312_R2,2024,2,202,194.9781552,Lentil,,,,,,461.1,64.12184479
HART_S6_P4123_R2,2023,1,202,235.75835,Lentil,,,,,,1053.86,616.10165
HART_S6_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,599.25,163.4256
HART_S10.2_P3123_R2,2023,1,202,213.25835,Lentil,,,,,,970.63,555.37165
HART_S10.2_P3123_R2,2024,2,191,226.4258412,Lentil,,,,,,571.48,154.0541588
HART_S1.3_P1231_R3,2023,1,204.5,222.5193,Lentil,,,,,,935.25,508.2307
HART_S1.3_P1231_R3,2024,2,202,243.052,Lentil,,,,,,513.6,68.548
HART_S2.1_P0000_R3,2023,1,202,238.25835,Lentil,,,,,,1388.8,948.54165
HART_S2.1_P0000_R3,2024,2,202,183.2139105,Lentil,,,,,,468.408,83.19408947
HART_S2.1_P0000_R2,2023,1,202,238.25835,Lentil,,,,,,1001.28,561.02165
HART_S2.1_P0000_R2,2024,2,202,183.2139105,Lentil,,,,,,597.661,212.4470895
HART_S10.2_P1231_R1,2023,1,204.5,227.7693,Lentil,,,,,,1091.47,659.2007
HART_S10.2_P1231_R1,2024,2,202,250.7441863,Lentil,,,,,,332.16,-120.5841862
HART_S6_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,1071,643.9807
HART_S6_P1234_R1,2024,2,210.5,235.516,Lentil,,,,,,492.8,46.784
HART_S8_P4123_R1,2023,1,202,246.75835,Lentil,,,,,,1082.56,633.80165
HART_S8_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,506.25,70.4256
HART_S10.3_P3123_R1,2023,1,202,235.75835,Lentil,,,,,,1252.51,814.75165
HART_S10.3_P3123_R1,2024,2,191,247.1269513,Lentil,,,,,,306.24,-131.8869513
HART_S2.3_P0000_R1,2023,1,202,285.75835,Lentil,,,,,,1416.96,929.20165
HART_S2.3_P0000_R1,2024,2,202,182.7649921,Lentil,,,,,,118.523,-266.2419921
HART_S1.3_P3123_R2,2023,1,202,258.75835,Lentil,,,,,,914.37,453.61165
HART_S1.3_P3123_R2,2024,2,193.5,242.3244,Lentil,,,,,,509.25,73.4256
HART_S6_P2341_R2,2023,1,213,236.5018,Lentil,,,,,,557.92,108.4182
HART_S6_P2341_R2,2024,2,202,189.6031516,Lentil,,,,,,162.88,-228.7231516
HART_S4.3_P2341_R3,2023,1,202,259.75835,Lentil,,,,,,1072.64,610.88165
HART_S4.3_P2341_R3,2024,2,210.5,274.071721,Lentil,,,,,,54.56,-430.011721
HART_S10.3_P2312_R3,2023,1,202,246.75835,Lentil,,,,,,1015.36,566.60165
HART_S10.3_P2312_R3,2024,2,202,194.9781552,Lentil,,,,,,293.77,-103.2081552
HART_S1.3_P2312_R2,2023,1,202,259.75835,Lentil,,,,,,884.48,422.72165
HART_S1.3_P2312_R2,2024,2,202,230.8544,Lentil,,,,,,203.58,-229.2744
HART_S10.1_P3123_R3,2023,1,193.5,190.25835,Lentil,,,,,,1120.56,736.80165
HART_S10.1_P3123_R3,2024,2,182.5,203.295,Lentil,,,,,,524.55,138.755
HART_S3_P4123_R2,2023,1,202,235.75835,Lentil,,,,,,958.74,520.98165
HART_S3_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,699,263.1756
HART_S4.3_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,913.5,486.4807
HART_S4.3_P1234_R1,2024,2,202,255.722505,Lentil,,,,,,553.6,95.877495
HART_S4.1_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,948,520.9807
HART_S4.1_P1234_R2,2024,2,202,214.7594818,Lentil,,,,,,482.56,65.80051824
HART_S10.1_P3123_R1,2023,1,193.5,190.25835,Lentil,,,,,,1291.08,907.32165
HART_S10.1_P3123_R1,2024,2,182.5,203.295,Lentil,,,,,,506.96,121.165
HART_S1.1_P1231_R3,2023,1,204.5,222.5193,Lentil,,,,,,1171.5,744.4807
HART_S1.1_P1231_R3,2024,2,202,223.052,Lentil,,,,,,475.84,50.788
HART_S7_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,1380,952.9807
HART_S7_P1234_R1,2024,2,193.5,229.7944,Lentil,,,,,,260.678,-162.6164
HART_S5_P0000_R8,2023,1,204.5,222.5193,Lentil,,,,,,943.5,516.4807
HART_S5_P0000_R8,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S2.2_P0000_R2,2023,1,202,264.25835,Lentil,,,,,,921.92,455.66165
HART_S2.2_P0000_R2,2024,2,202,182.4172712,Lentil,,,,,,489.23,104.8127288
HART_S10.1_P1231_R2,2023,1,204.5,227.7693,Lentil,,,,,,1211.41,779.1407
HART_S10.1_P1231_R2,2024,2,202,228.3950739,Lentil,,,,,,307.52,-122.8750739
HART_S9_P1234_R2,2023,1,204.5,235.9362,Lentil,,,,,,0,-440.4362
HART_S9_P1234_R2,2024,2,210.5,235.516,Lentil,,,,,,144.32,-301.696
HART_S4.1_P3412_R1,2023,1,213,215.0018,Lentil,,,,,,923.12,495.1182
HART_S4.1_P3412_R1,2024,2,202,204.7580611,Lentil,,,,,,4.06,-402.6980611
HART_S10.1_P1231_R3,2023,1,204.5,227.7693,Lentil,,,,,,1138.32,706.0507
HART_S10.1_P1231_R3,2024,2,202,228.3950739,Lentil,,,,,,272,-158.3950739
HART_S6_P4123_R1,2023,1,202,235.75835,Lentil,,,,,,1298.62,860.86165
HART_S6_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,368.25,-67.5744
HART_S4.2_P2341_R3,2023,1,202,246.75835,Lentil,,,,,,1113.6,664.84165
HART_S4.2_P2341_R3,2024,2,210.5,237.4248707,Lentil,,,,,,338.8,-109.1248707
HART_S4.2_P3412_R2,2023,1,213,236.5018,Lentil,,,,,,504.24,54.7382
HART_S4.2_P3412_R2,2024,2,202,179.2822903,Lentil,,,,,,116.87,-264.4122903
HART_S4.1_P4123_R1,2023,1,202,209.25835,Lentil,,,,,,1035.88,624.62165
HART_S4.1_P4123_R1,2024,2,193.5,242.3244,Lentil,,,,,,529.5,93.6756
HART_S4.3_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,1328.25,901.2307
HART_S4.3_P1234_R2,2024,2,202,255.722505,Lentil,,,,,,571.52,113.797495
HART_S8_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1055.25,628.2307
HART_S8_P1234_R3,2024,2,202,214.2938734,Lentil,,,,,,602.88,186.5861266
HART_S10.1_P2312_R3,2023,1,193.5,190.25835,Lentil,,,,,,843.52,459.76165
HART_S10.1_P2312_R3,2024,2,202,193.1668083,Lentil,,,,,,320.16,-75.0068083
HART_S6_P2341_R3,2023,1,213,236.5018,Lentil,,,,,,549.12,99.6182
HART_S6_P2341_R3,2024,2,202,189.6031516,Lentil,,,,,,335.04,-56.56315159
HART_S3_P2341_R3,2023,1,202,246.75835,Lentil,,,,,,1015.36,566.60165
HART_S3_P2341_R3,2024,2,193.5,242.3244,Lentil,,,,,,727.5,291.6756
HART_S10.1_P3123_R2,2023,1,193.5,190.25835,Lentil,,,,,,1016.74,632.98165
HART_S10.1_P3123_R2,2024,2,182.5,203.295,Lentil,,,,,,689.12,303.325
HART_S6_P1234_R3,2023,1,204.5,222.5193,Lentil,,,,,,1399.5,972.4807
HART_S6_P1234_R3,2024,2,210.5,235.516,Lentil,,,,,,604.56,158.544
HART_S4.2_P3412_R1,2023,1,213,236.5018,Lentil,,,,,,770,320.4982
HART_S4.2_P3412_R1,2024,2,202,179.2822903,Lentil,,,,,,49.59,-331.6922903
HART_S8_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,955.5,528.4807
HART_S8_P1234_R1,2024,2,202,214.2938734,Lentil,,,,,,597.76,181.4661266
HART_S1.3_P1231_R2,2023,1,204.5,222.5193,Lentil,,,,,,954.75,527.7307
HART_S1.3_P1231_R2,2024,2,202,243.052,Lentil,,,,,,571.2,126.148
HART_S5_P0000_R9,2023,1,204.5,222.5193,Lentil,,,,,,908.25,481.2307
HART_S5_P0000_R9,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S8_P4123_R2,2023,1,202,246.75835,Lentil,,,,,,871.36,422.60165
HART_S8_P4123_R2,2024,2,193.5,242.3244,Lentil,,,,,,507.75,71.9256
HART_S5_P0000_R4,2023,1,204.5,222.5193,Lentil,,,,,,1098,670.9807
HART_S5_P0000_R4,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S2.1_P0000_R1,2023,1,202,238.25835,Lentil,,,,,,1296.64,856.38165
HART_S2.1_P0000_R1,2024,2,202,183.2139105,Lentil,,,,,,61.161,-324.0529105
HART_S8_P2341_R2,2023,1,202,246.75835,Lentil,,,,,,825.28,376.52165
HART_S8_P2341_R2,2024,2,202,198.8489038,Lentil,,,,,,210.25,-190.5989038
HART_S4.2_P1234_R1,2023,1,204.5,222.5193,Lentil,,,,,,1374,946.9807
HART_S4.2_P1234_R1,2024,2,202,223.8246765,Lentil,,,,,,287.04,-138.7846765
HART_S4.1_P2341_R3,2023,1,202,225.25835,Lentil,,,,,,1051.52,624.26165
HART_S4.1_P2341_R3,2024,2,210.5,254.7337181,Lentil,,,,,,98.56,-366.6737181
HART_S1.2_P1231_R3,2023,1,204.5,222.5193,Lentil,,,,,,1248.75,821.7307
HART_S1.2_P1231_R3,2024,2,202,202.6106741,Lentil,,,,,,493.76,89.14932589
HART_S4.1_P3412_R2,2023,1,213,215.0018,Lentil,,,,,,472.56,44.5582
HART_S4.1_P3412_R2,2024,2,202,204.7580611,Lentil,,,,,,107.88,-298.8780611
HART_S8_P2341_R1,2023,1,202,246.75835,Lentil,,,,,,1041.6,592.84165
HART_S8_P2341_R1,2024,2,202,198.8489038,Lentil,,,,,,319,-81.84890383
HART_S9_P2341_R3,2023,1,213,236.5018,Lentil,,,,,,549.12,99.6182
HART_S9_P2341_R3,2024,2,202,221.5951118,Lentil,,,,,,249.92,-173.6751118
HART_S5_P0000_R7,2023,1,204.5,222.5193,Lentil,,,,,,1318.5,891.4807
HART_S5_P0000_R7,2024,2,193.5,238.4444,Lentil,,,,,,0,-431.9444
HART_S1.1_P3123_R1,2023,1,202,235.75835,Lentil,,,,,,1025.44,587.68165
HART_S1.1_P3123_R1,2024,2,193.5,242.3244,Lentil,,,,,,522.75,86.9256
HART_S1.1_P3123_R3,2023,1,202,235.75835,Lentil,,,,,,1044.87,607.11165
HART_S1.1_P3123_R3,2024,2,193.5,242.3244,Lentil,,,,,,505.5,69.6756
HART_S4.3_P3412_R2,2023,1,213,249.5018,Lentil,,,,,,589.6,127.0982
HART_S4.3_P3412_R2,2024,2,202,205.277914,Lentil,,,,,,77.43,-329.847914
HART_S9_P1234_R1,2023,1,204.5,235.9362,Lentil,,,,,,0,-440.4362
HART_S9_P1234_R1,2024,2,210.5,235.516,Lentil,,,,,,686.4,240.384
HART_S3_P3412_R2,2023,1,204.5,222.5193,Lentil,,,,,,1170.75,743.7307
HART_S3_P3412_R2,2024,2,202,155.8544,Lentil,,,,,,589.57,231.7156
HART_S8_P3412_R2,2023,1,202,235.75835,Lentil,,,,,,1086.34,648.58165
HART_S8_P3412_R2,2024,2,202,256.6111731,Lentil,,,,,,460.8,2.18882685
HART_S9_P4123_R2,2023,1,202,235.75835,Lentil,,,,,,1099.68,661.92165
HART_S9_P4123_R2,2024,2,182.5,139.03,Lentil,,,,,,0,-321.53
HART_S3_P2341_R2,2023,1,202,246.75835,Lentil,,,,,,864.64,415.88165
HART_S3_P2341_R2,2024,2,193.5,242.3244,Lentil,,,,,,466.5,30.6756
HART_S7_P1234_R2,2023,1,204.5,222.5193,Lentil,,,,,,1082.25,655.2307
HART_S7_P1234_R2,2024,2,193.5,229.7944,Lentil,,,,,,348.623,-74.6714
HART_S1.2_P2312_R3,2023,1,202,246.75835,Lentil,,,,,,1002.24,553.48165
HART_S1.2_P2312_R3,2024,2,202,180.7204495,Lentil,,,,,,210.83,-171.8904495
APPILA_S4_P3123_R3,2023,1,158,192.4,Lentil,,,,,,262.4,-88
APPILA_S3_P3412_R1,2023,1,158,192.4,Lentil,,,,,,176,-174.4
APPILA_S4_P2312_R1,2023,1,158,192.4,Lentil,,,,,,188.8,-161.6
APPILA_S5_P0000_R3,2023,1,149.5,144.9,Lentil,,,,,,176,-118.4
APPILA_S6_P0000_R1,2023,1,158,226.4,Lentil,,,,,,96.8,-287.6
APPILA_S1_P2312_R1,2023,1,158,169.9,Lentil,,,,,,147.2,-180.7
APPILA_S1_P2312_R3,2023,1,158,169.9,Lentil,,,,,,217.6,-110.3
APPILA_S1_P2312_R2,2023,1,158,169.9,Lentil,,,,,,176,-151.9
APPILA_S2_P2121_R3,2023,1,158,192.4,Lentil,,,,,,0,-350.4
APPILA_S3_P1234_R3,2023,1,149.5,125.6,Lentil,,,,,,15,-260.1
APPILA_S2_P1212_R2,2023,1,149.5,125.6,Lentil,,,,,,292.5,17.4
APPILA_S1_P1231_R2,2023,1,149.5,125.6,Lentil,,,,,,0,-275.1
APPILA_S3_P3412_R2,2023,1,158,192.4,Lentil,,,,,,233.6,-116.8
APPILA_S2_P2121_R1,2023,1,158,192.4,Lentil,,,,,,204.8,-145.6
APPILA_S3_P3412_R3,2023,1,158,192.4,Lentil,,,,,,211.2,-139.2
APPILA_S4_P1231_R3,2023,1,149.5,102.7,Lentil,,,,,,0,-252.2
